#DrugBank-ID,Drug-name,HPO-ID,Symptom
12465,ketanserin,31273,shock
12465,ketanserin,100806,sepsis
12467,tu-100,2027,abdominal pain
12467,tu-100,12531,pain
12467,tu-100,100280,crohn's disease
12468,pf-04531083,11010,chronic
12468,pf-04531083,12531,pain
12468,pf-04531083,12532,chronic pain
12470,dexelvucitabine,2721,immunodeficiency
12473,taurolidine,30645,central
12475,biphenyl dimethyl dicarboxylate,11010,chronic
12476,cpg-52852,2664,neoplasm
12476,cpg-52852,2861,melanoma
12479,zabofloxacin,2090,pneumonia
12479,zabofloxacin,11010,chronic
12480,betulinic acid,3764,nevus
12482,acotiamide,410281,dyspepsia
12483,copanlisib,2665,lymphoma
12483,copanlisib,12189,hodgkin lymphoma
12483,copanlisib,12539,non-hodgkin lymphoma
12484,tetrahydrouridine,2664,neoplasm
12485,pimonidazole,12125,prostate cancer
12486,elobixibat,2019,constipation
12486,elobixibat,11010,chronic
12486,elobixibat,12450,chronic constipation
12487,promestriene,47,hypospadias
12490,forigerimod,10783,erythema
12491,fasiglifam,819,diabetes mellitus
12491,fasiglifam,11010,chronic
12491,fasiglifam,12622,chronic kidney disease
12492,piritramide,2013,vomiting
12492,piritramide,2017,nausea and vomiting
12492,piritramide,2018,nausea
12492,piritramide,3003,colon cancer
12492,piritramide,12531,pain
12493,pd-217014,12531,pain
12494,sgi-1776,1909,leukemia
12494,sgi-1776,2665,lymphoma
12494,sgi-1776,12125,prostate cancer
12494,sgi-1776,31375,refractory
12495,selepressin,31273,shock
12497,alagebrium,112,nephropathy
12499,cortexolone 17¦Á-propionate,1061,acne
12500,fedratinib,2664,neoplasm
12500,fedratinib,11974,myelofibrosis
12504,jnj-40346527,1369,arthritis
12505,e-7820,3003,colon cancer
12507,atecegatran metoxil,5110,atrial fibrillation
12509,imeglimin,819,diabetes mellitus
12510,ozone,2099,asthma
12510,ozone,11856,pica
12510,ozone,12825,mild
12511,imiglitazar,819,diabetes mellitus
12512,verucerfont,8221,adrenal hyperplasia
12512,verucerfont,8258,congenital adrenal hyperplasia
12513,omaveloxolone,2861,melanoma
12513,omaveloxolone,31375,refractory
12514,iofolastat i-123,12125,prostate cancer
12515,9-aminocamptothecin,2664,neoplasm
12515,9-aminocamptothecin,2665,lymphoma
12515,9-aminocamptothecin,100615,ovarian neoplasm
12517,pf-00446687,100639,erectile dysfunction
12519,sarcosine,100753,schizophrenia
12520,plozalizumab,2621,atherosclerosis
12521,methyl pyrrolidone,6775,multiple myeloma
12522,toreforant,1369,arthritis
12522,toreforant,1370,rheumatoid arthritis
12522,toreforant,2099,asthma
12523,mizolastine,32322,healthy
12524,bi-671800,2099,asthma
12524,bi-671800,12384,rhinitis
12525,molgramostim,2098,respiratory distress
12525,molgramostim,2110,bronchiectasis
12525,molgramostim,6517,alveolar proteinosis
12525,molgramostim,11009,acute
12526,batefenterol,11010,chronic
12527,sofinicline,1271,polyneuropathy
12527,sofinicline,12531,pain
12528,glyceryl trierucate,2415,leukodystrophy
12530,inebilizumab,1909,leukemia
12530,inebilizumab,2665,lymphoma
12530,inebilizumab,11010,chronic
12530,inebilizumab,12191,b-cell lymphoma
12530,inebilizumab,20034,diffuse
12532,oxetacaine,2015,dysphagia
12532,oxetacaine,2036,hiatus hernia
12532,oxetacaine,2039,anorexia
12532,oxetacaine,2588,duodenal ulcer
12532,oxetacaine,4398,peptic ulcer
12532,oxetacaine,5231,chronic gastritis
12532,oxetacaine,5263,gastritis
12532,oxetacaine,11010,chronic
12532,oxetacaine,12531,pain
12532,oxetacaine,100633,esophagitis
12532,oxetacaine,100790,hernia
12533,cevipabulin,2664,neoplasm
12534,mavrilimumab,1369,arthritis
12534,mavrilimumab,1370,rheumatoid arthritis
12535,ac-430,1369,arthritis
12535,ac-430,1370,rheumatoid arthritis
12536,n-acetylmannosamine,3198,myopathy
12537,benzodiazepine,1513,obesity
12537,benzodiazepine,2104,apnea
12537,benzodiazepine,10535,sleep apnea
12537,benzodiazepine,31258,delirium
12539,oltipraz,1394,cirrhosis
12540,lecozotan,2511,alzheimer disease
12541,sar-405838,2664,neoplasm
12542,gsk-356278,739,anxiety
12543,samidorphan,100753,schizophrenia
12545,indobufen,5110,atrial fibrillation
12548,sparsentan,96,glomerulosclerosis
12548,sparsentan,97,focal segmental glomerulosclerosis
12548,sparsentan,30650,focal
12549,pyrazoloacridine,2861,melanoma
12550,taladegib,1259,coma
12550,taladegib,2859,rhabdomyosarcoma
12550,taladegib,3003,colon cancer
12550,taladegib,100242,sarcoma
12551,idazoxan,2511,alzheimer disease
12553,fluocinolone,608,macular degeneration
12553,fluocinolone,11506,choroidal neovascularization
12555,nelotanserin,726,dementia
12555,nelotanserin,738,hallucinations
12555,nelotanserin,2367,visual hallucinations
12555,nelotanserin,100315,lewy bodies
12556,mk-5108,2664,neoplasm
12557,fk-614,819,diabetes mellitus
12558,aee-788,12174,glioblastoma multiforme
12558,aee-788,30645,central
12560,blosozumab,939,osteoporosis
12561,wnt-974,2860,squamous cell carcinoma
12561,wnt-974,30731,carcinoma
12562,setipiprant,3193,allergic rhinitis
12562,setipiprant,12384,rhinitis
12563,mk-0686,1369,arthritis
12563,mk-0686,2758,osteoarthritis
12563,mk-0686,12531,pain
12564,gemcitabine elaidate,6725,pancreatic adenocarcinoma
12564,gemcitabine elaidate,30731,carcinoma
12565,abexinostat,1259,coma
12565,abexinostat,1909,leukemia
12565,abexinostat,2665,lymphoma
12565,abexinostat,100242,sarcoma
12566,decernotinib,1369,arthritis
12566,decernotinib,1370,rheumatoid arthritis
12567,camicinal,2578,gastroparesis
12568,tecemotide,12125,prostate cancer
12568,tecemotide,30731,carcinoma
12569,tonapofylline,83,renal insufficiency
12569,tonapofylline,1635,congestive heart failure
12570,cc-223,1402,hepatocellular carcinoma
12570,cc-223,2665,lymphoma
12570,cc-223,6775,multiple myeloma
12570,cc-223,12174,glioblastoma multiforme
12570,cc-223,12191,b-cell lymphoma
12570,cc-223,20034,diffuse
12570,cc-223,30731,carcinoma
12571,rimacalib,1369,arthritis
12571,rimacalib,1370,rheumatoid arthritis
12572,pexacerfont,739,anxiety
12572,pexacerfont,30955,alcoholism
12573,ly-2452473,12125,prostate cancer
12573,ly-2452473,100639,erectile dysfunction
12576,azd-3043,100033,tics
12578,lexaptepid pegol,1903,anemia
12578,lexaptepid pegol,11010,chronic
12579,jnj-37822681,100753,schizophrenia
12580,tradipitant,964,eczema
12580,tradipitant,989,pruritus
12580,tradipitant,1047,atopic dermatitis
12580,tradipitant,2578,gastroparesis
12580,tradipitant,11010,chronic
12581,ozarelix,8711,benign prostatic hyperplasia
12581,ozarelix,12125,prostate cancer
12582,piperine,6775,multiple myeloma
12583,maltodextrin,717,autism
12583,maltodextrin,1047,atopic dermatitis
12583,maltodextrin,1903,anemia
12583,maltodextrin,2019,constipation
12583,maltodextrin,12378,fatigue
12584,bimagrumab,3745,sporadic
12584,bimagrumab,100614,myositis
12588,azd-1480,11974,myelofibrosis
12589,dacetuzumab,1909,leukemia
12589,dacetuzumab,2665,lymphoma
12589,dacetuzumab,6775,multiple myeloma
12589,dacetuzumab,11010,chronic
12589,dacetuzumab,12189,hodgkin lymphoma
12589,dacetuzumab,12539,non-hodgkin lymphoma
12589,dacetuzumab,20034,diffuse
12590,indiplon,100785,insomnia
12592,ec-18,1875,neutropenia
12593,apaziquone,2664,neoplasm
12593,apaziquone,9725,bladder neoplasm
12594,azd-9056,1369,arthritis
12594,azd-9056,1370,rheumatoid arthritis
12597,abl-001,1909,leukemia
12597,abl-001,5506,chronic myelogenous leukemia
12597,abl-001,6721,acute lymphoblastic leukemia
12597,abl-001,11009,acute
12597,abl-001,11010,chronic
12598,nafamostat,1919,acute kidney injury
12598,nafamostat,11009,acute
12601,sonolisib,12125,prostate cancer
12604,sisomicin,999,pyoderma
12605,etripamil,1649,tachycardia
12605,etripamil,4755,supraventricular tachycardia
12605,etripamil,4756,ventricular tachycardia
12605,etripamil,4763,paroxysmal supraventricular tachycardia
12607,diridavumab,32322,healthy
12607,diridavumab,100033,tics
12608,emixustat,608,macular degeneration
12608,emixustat,31609,geographic atrophy
12609,tovetumab,12174,glioblastoma multiforme
12610,ebselen,819,diabetes mellitus
12611,pf-477736,2664,neoplasm
12612,ozanimod,2583,colitis
12612,ozanimod,100279,ulcerative colitis
12612,ozanimod,100280,crohn's disease
12613,davunetide,726,dementia
12613,davunetide,1300,parkinsonism
12613,davunetide,2145,frontotemporal dementia
12613,davunetide,2185,neurofibrillary tangles
12613,davunetide,2381,aphasia
12613,davunetide,3676,progressive
12613,davunetide,12825,mild
12613,davunetide,100543,cognitive impairment
12614,reparixin,819,diabetes mellitus
12614,reparixin,1733,pancreatitis
12614,reparixin,6280,chronic pancreatitis
12614,reparixin,11010,chronic
12615,plazomicin,123,nephritis
12615,plazomicin,12330,pyelonephritis
12615,plazomicin,12830,position
12616,sprifermin,1369,arthritis
12616,sprifermin,2758,osteoarthritis
12617,mizoribine,1369,arthritis
12617,mizoribine,1370,rheumatoid arthritis
12618,apocynin,2099,asthma
12618,apocynin,11010,chronic
12620,nerve growth factor,100021,cerebral palsy
12621,st-101,1337,tremor
12622,lupeol,1061,acne
12623,taprenepag,501,glaucoma
12623,taprenepag,822,hypertension
12623,taprenepag,1259,coma
12623,taprenepag,7906,ocular hypertension
12625,evogliptin,819,diabetes mellitus
12625,evogliptin,939,osteoporosis
12627,gsk-1292263,819,diabetes mellitus
12629,3-5-diiodothyropropionic acid,1635,congestive heart failure
12632,jnj-41443532,819,diabetes mellitus
12635,aleplasinin,2511,alzheimer disease
12636,samalizumab,1909,leukemia
12636,samalizumab,6775,multiple myeloma
12636,samalizumab,11010,chronic
12637,onapristone,12125,prostate cancer
12637,onapristone,31796,recurrent
12638,pu-h71,2664,neoplasm
12638,pu-h71,2665,lymphoma
12639,telbermin,7354,amyotrophic lateral sclerosis
12639,telbermin,25275,lateral
12640,cp-609754,12825,mild
12642,olumacostat glasaretil,1061,acne
12643,nelivaptan,739,anxiety
12644,azd-2066,11010,chronic
12644,azd-2066,12531,pain
12644,azd-2066,12532,chronic pain
12645,givinostat,1369,arthritis
12645,givinostat,1901,polycythemia
12645,givinostat,2664,neoplasm
12645,givinostat,3560,muscular dystrophy
12645,givinostat,11010,chronic
12649,ibipinabant,1513,obesity
12650,l-deprenyl-d2 c-11,2511,alzheimer disease
12650,l-deprenyl-d2 c-11,32322,healthy
12651,bardoxolone,508,ptosis
12651,bardoxolone,2665,lymphoma
12654,gsk-376501,819,diabetes mellitus
12655,patidegib,1259,coma
12655,patidegib,6765,chondrosarcoma
12655,patidegib,100242,sarcoma
12656,somatorelin,12825,mild
12656,somatorelin,100543,cognitive impairment
12657,jnj-42396302,32322,healthy
12657,jnj-42396302,100033,tics
12658,afn-1252,25615,abscess
12658,afn-1252,31292,cutaneous abscess
12658,afn-1252,100658,cellulitis
12660,samatasvir,11010,chronic
12660,samatasvir,12115,hepatitis
12660,samatasvir,200123,chronic hepatitis
12661,urapidil,822,hypertension
12661,urapidil,100601,eclampsia
12662,naveglitazar,819,diabetes mellitus
12664,indantadol,12531,pain
12664,indantadol,12735,cough
12664,indantadol,30646,peripheral
12665,isoquercetin,1907,thromboembolism
12665,isoquercetin,5584,renal cell carcinoma
12665,isoquercetin,30731,carcinoma
12669,4sc-203,1909,leukemia
12669,4sc-203,4808,acute myeloid leukemia
12669,4sc-203,11009,acute
12669,4sc-203,12324,myeloid leukemia
12670,rolofylline,1635,congestive heart failure
12671,beloranib,1513,obesity
12671,beloranib,30062,craniopharyngioma
12672,icaritin,1402,hepatocellular carcinoma
12672,icaritin,30731,carcinoma
12673,atx-914,32322,healthy
12674,lurbinectedin,1259,coma
12674,lurbinectedin,100242,sarcoma
12675,pf-04995274,32322,healthy
12676,modufolin,1259,coma
12676,modufolin,2669,osteosarcoma
12676,modufolin,100242,sarcoma
12677,soblidotin,1259,coma
12677,soblidotin,100242,sarcoma
12678,relamorelin,819,diabetes mellitus
12678,relamorelin,2019,constipation
12678,relamorelin,2578,gastroparesis
12678,relamorelin,11010,chronic
12678,relamorelin,12450,chronic constipation
12679,wp 1066,2664,neoplasm
12679,wp 1066,2861,melanoma
12679,wp 1066,30645,central
12681,salirasib,30731,carcinoma
12682,mubritinib,2664,neoplasm
12682,mubritinib,9726,renal neoplasm
12682,mubritinib,100615,ovarian neoplasm
12683,lumretuzumab,2664,neoplasm
12684,aviscumine,2861,melanoma
12685,k-134,4417,intermittent claudication
12687,vesatolimod,11010,chronic
12687,vesatolimod,12115,hepatitis
12687,vesatolimod,200123,chronic hepatitis
12688,moxetumomab pasudotox,1909,leukemia
12688,moxetumomab pasudotox,2665,lymphoma
12688,moxetumomab pasudotox,6721,acute lymphoblastic leukemia
12688,moxetumomab pasudotox,11009,acute
12688,moxetumomab pasudotox,11010,chronic
12688,moxetumomab pasudotox,12189,hodgkin lymphoma
12688,moxetumomab pasudotox,12539,non-hodgkin lymphoma
12690,ly-2584702,2664,neoplasm
12690,ly-2584702,5584,renal cell carcinoma
12690,ly-2584702,30731,carcinoma
12691,uk-432097,11010,chronic
12692,gusperimus,123,nephritis
12692,gusperimus,2955,granulomatosis
12692,gusperimus,32252,granuloma
12694,ce-326597,1513,obesity
12695,phenethyl isothiocyanate,1909,leukemia
12695,phenethyl isothiocyanate,5523,lymphoproliferative disorder
12697,methylselenocysteine,30731,carcinoma
12698,ibalizumab,2721,immunodeficiency
12700,solamargine,25127,actinic keratosis
12701,intetumumab,2861,melanoma
12702,velusetrag,2019,constipation
12702,velusetrag,2578,gastroparesis
12702,velusetrag,11010,chronic
12702,velusetrag,12450,chronic constipation
12703,omipalisib,2206,pulmonary fibrosis
12705,cenerimod,2725,systemic lupus erythematosus
12705,cenerimod,10783,erythema
12707,ar-42,2665,lymphoma
12707,ar-42,2858,meningioma
12707,ar-42,9588,vestibular schwannoma
12707,ar-42,30430,neuroma
12707,ar-42,100008,schwannoma
12709,tributyrin,12125,prostate cancer
12710,perazine,726,dementia
12710,perazine,739,anxiety
12710,perazine,100753,schizophrenia
12711,ltx-109,964,eczema
12711,ltx-109,1047,atopic dermatitis
12711,ltx-109,12825,mild
12712,pilsicainide,4757,paroxysmal atrial fibrillation
12712,pilsicainide,5110,atrial fibrillation
12713,sotagliflozin,819,diabetes mellitus
12714,nerispirdine,31002,neuritis
12716,nb-001,5353,recurrent herpes
12716,nb-001,31796,recurrent
12718,carlumab,12125,prostate cancer
12719,turofexorate isopropyl,32322,healthy
12720,nivocasan,12115,hepatitis
12724,azd-7295,12115,hepatitis
12726,monteplase,2204,pulmonary embolism
12727,perfosfamide,2664,neoplasm
12727,perfosfamide,2665,lymphoma
12727,perfosfamide,3006,neuroblastoma
12727,perfosfamide,6775,multiple myeloma
12728,fenpropidin,100790,hernia
12729,asp-3026,2665,lymphoma
12729,asp-3026,12191,b-cell lymphoma
12730,dolastatin 10,1259,coma
12730,dolastatin 10,1909,leukemia
12730,dolastatin 10,2665,lymphoma
12730,dolastatin 10,100242,sarcoma
12731,daporinad,1909,leukemia
12731,daporinad,2665,lymphoma
12731,daporinad,2861,melanoma
12731,daporinad,11010,chronic
12731,daporinad,12190,t-cell lymphoma
12731,daporinad,12192,cutaneous t-cell lymphoma
12734,demcizumab,2664,neoplasm
12736,etanidazole,1259,coma
12736,etanidazole,1541,ascites
12736,etanidazole,2888,ependymoma
12736,etanidazole,9733,glioma
12736,etanidazole,100242,sarcoma
12737,brontictuzumab,30731,carcinoma
12737,brontictuzumab,31375,refractory
12739,bindarit,112,nephropathy
12740,cc-115,1259,coma
12740,cc-115,1909,leukemia
12740,cc-115,2664,neoplasm
12740,cc-115,2669,osteosarcoma
12740,cc-115,11010,chronic
12740,cc-115,12125,prostate cancer
12740,cc-115,12174,glioblastoma multiforme
12740,cc-115,100242,sarcoma
12741,dtp-348,2664,neoplasm
12742,amuvatinib,30357,small cell lung carcinoma
12742,amuvatinib,30731,carcinoma
12743,z-160,25292,acral
12744,cgi-1842,3003,colon cancer
12745,gsk-690693,2665,lymphoma
12746,akn-028,1909,leukemia
12746,akn-028,4808,acute myeloid leukemia
12746,akn-028,11009,acute
12746,akn-028,12324,myeloid leukemia
12747,tertomotide,30731,carcinoma
12748,ltx-315,2665,lymphoma
12748,ltx-315,2861,melanoma
12748,ltx-315,30731,carcinoma
12750,n-omega-nitro-l-arginine methyl ester,2615,hypotension
12751,malic acid,217,xerostomia
12751,malic acid,822,hypertension
12754,iodide,853,goiter
12755,zoptarelin doxorubicin,12125,prostate cancer
12755,zoptarelin doxorubicin,30731,carcinoma
12756,tak-901,2665,lymphoma
12756,tak-901,6775,multiple myeloma
12756,tak-901,11974,myelofibrosis
12758,atreleuton,2621,atherosclerosis
12760,gw-493838,12531,pain
12762,rabacfosadine,1909,leukemia
12762,rabacfosadine,2665,lymphoma
12762,rabacfosadine,6775,multiple myeloma
12762,rabacfosadine,11010,chronic
12763,mk-1496,2664,neoplasm
12764,abc-294640,2665,lymphoma
12764,abc-294640,20034,diffuse
12765,methyl isocyanate,2090,pneumonia
12766,cicletanine,822,hypertension
12766,cicletanine,2900,hypokalemia
12766,cicletanine,2902,hyponatremia
12767,gaxilose,4789,lactose intolerance
12768,bcg vaccine,2664,neoplasm
12770,lafutidine,2020,gastroesophageal reflux
12770,lafutidine,2090,pneumonia
12770,lafutidine,4398,peptic ulcer
12773,sifalimumab,2725,systemic lupus erythematosus
12773,sifalimumab,10783,erythema
12774,azd-8055,2665,lymphoma
12774,azd-8055,9733,glioma
12774,azd-8055,10796,brainstem glioma
12775,abituzumab,12125,prostate cancer
12776,e-6005,1047,atopic dermatitis
12778,rivipansel,1903,anemia
12778,rivipansel,12531,pain
12779,higenamine,32322,healthy
12779,higenamine,100033,tics
12781,balaglitazone,819,diabetes mellitus
12782,sch-486757,12735,cough
12783,benserazide,1300,parkinsonism
12783,benserazide,2013,vomiting
12783,benserazide,2018,nausea
12783,benserazide,11675,arrhythmia
12783,benserazide,12452,restless legs
12784,ns-018,1901,polycythemia
12784,ns-018,11974,myelofibrosis
12785,furaprevir,32322,healthy
12789,dinoprost,2315,headache
12792,boscalid,501,glaucoma
12792,boscalid,1259,coma
12792,boscalid,12824,severity
12793,condoliase,100790,hernia
12795,cmx-2043,31915,stable
12797,ecromeximab,2861,melanoma
12797,ecromeximab,12056,cutaneous melanoma
12798,relenopride,2019,constipation
12798,relenopride,11010,chronic
12800,chf-6001,2099,asthma
12800,chf-6001,11010,chronic
12803,dichloroisoproterenol,855,insulin resistance
12804,daniquidone,2664,neoplasm
12805,ataciguat,1650,aortic valve stenosis
12806,gsk-1004723,3193,allergic rhinitis
12806,gsk-1004723,12384,rhinitis
12807,naptumomab estafenatox,5584,renal cell carcinoma
12807,naptumomab estafenatox,30731,carcinoma
12808,trifarotene,1061,acne
12809,bk-mda,20,urinary incontinence
12809,bk-mda,2836,bladder exstrophy
12809,bk-mda,100548,exstrophy
12812,palomid 529,608,macular degeneration
12814,cepeginterferon alfa-2b,11010,chronic
12814,cepeginterferon alfa-2b,12115,hepatitis
12814,cepeginterferon alfa-2b,200123,chronic hepatitis
12815,crotedumab,819,diabetes mellitus
12816,terpinen-4-ol,498,blepharitis
12818,nm-3,2664,neoplasm
12819,gsi-136,2511,alzheimer disease
12821,perflubutane,822,hypertension
12821,perflubutane,1409,portal hypertension
12821,perflubutane,30646,peripheral
